row_id,credit_limit,sex,education,marital_status,age,latest_repayment_status,maximum_repayment_delay_6m,delayed_months_6m,average_bill_6m,bill_change_sep_to_apr,total_payment_6m,payment_to_bill_ratio_6m,zero_payment_months_6m,utilization_sep,repayment_assistance_plan,payment_difficulty_next_month
CR26-114506,100000,female,graduate_school,married,29,2,2,2,300,1500,0,0.0,6,0.02,no,0
CR26-118230,140000,female,graduate_school,single,29,2,2,6,98600,9800,16900,0.03,1,0.7,yes,1
CR26-127884,320000,female,university,single,31,-2,0,0,3200,1700,15800,0.81,1,0.01,no,0
CR26-112907,340000,female,unknown,single,30,0,0,0,32200,46600,9700,0.05,0,0.14,no,0
CR26-110898,250000,male,graduate_school,married,71,0,0,0,162700,32400,35100,0.04,0,0.7,yes,0
CR26-106306,30000,male,university,married,31,0,0,0,3800,13300,4700,0.21,3,0.44,no,0
CR26-122224,360000,female,high_school,single,29,-1,0,0,5800,-3500,24600,0.71,0,0.01,yes,1
CR26-123957,180000,female,graduate_school,single,33,-2,0,0,11200,-11600,68100,1.02,0,0.05,no,0
CR26-113608,120000,female,graduate_school,married,31,-1,0,0,5300,1300,32200,1.02,0,0.01,yes,0
CR26-109056,200000,male,graduate_school,single,33,1,1,1,200,0,3500,2.47,2,0.0,yes,1
CR26-120736,240000,female,university,married,29,0,0,0,28400,-5300,55400,0.33,0,0.09,no,0
CR26-115923,50000,male,graduate_school,single,55,0,0,0,12500,-36700,65400,0.87,0,0.22,no,0
CR26-104817,30000,female,university,married,30,0,0,0,10500,-2500,5100,0.08,0,0.31,no,0
CR26-118875,340000,male,high_school,married,48,0,0,0,40900,-47300,70600,0.29,0,0.01,no,0
CR26-109955,140000,female,high_school,single,28,-1,0,0,5200,-800,26700,0.86,1,0.01,no,0
CR26-115615,20000,female,university,single,22,2,3,3,9200,-3600,5400,0.1,2,0.33,no,1
CR26-122927,80000,female,graduate_school,single,29,1,1,1,3000,0,19800,1.1,3,0.0,no,0
CR26-104238,200000,female,university,single,26,-2,0,0,66600,54200,180500,0.45,0,0.29,no,0
CR26-112289,410000,male,graduate_school,married,34,-1,0,0,25100,103900,41400,0.28,0,0.27,no,1
CR26-119477,100000,female,graduate_school,single,28,0,0,0,53900,-2800,20200,0.06,0,0.53,no,0
CR26-120588,100000,male,university,single,29,-1,0,0,5000,-200,25100,0.83,0,0.02,no,0
CR26-119062,150000,female,university,married,44,-2,0,0,2200,300,28200,2.11,3,0.0,no,1
CR26-105850,100000,male,graduate_school,married,60,0,0,0,100800,2200,23200,0.04,0,1.02,no,0
CR26-123901,160000,male,university,married,45,1,2,6,12500,-1800,5500,0.07,3,0.07,yes,1
CR26-120326,170000,female,graduate_school,married,44,-2,0,0,400,800,1900,0.72,5,0.0,no,0
CR26-123976,420000,male,university,married,39,0,0,0,131100,42000,30000,0.04,0,0.41,no,0
CR26-126777,290000,male,university,married,30,-1,0,0,130900,-140100,269800,0.34,0,0.03,yes,0
CR26-107954,130000,female,graduate_school,single,30,1,1,1,-900,200,0,0.0,6,0.0,yes,0
CR26-116494,10000,female,university,married,44,0,0,0,1600,4100,1300,0.14,5,0.41,no,0
CR26-101225,90000,male,graduate_school,single,29,0,2,1,17500,16400,7200,0.07,2,0.28,yes,0
CR26-107811,360000,male,graduate_school,married,52,0,0,0,195400,104100,36200,0.03,0,0.66,no,0
CR26-111672,70000,female,university,single,28,0,2,1,28300,37100,10800,0.06,2,0.59,no,0
CR26-126147,240000,female,graduate_school,married,45,-1,0,0,6000,-800,32400,0.89,0,0.04,no,0
CR26-105086,20000,male,unknown,single,28,-1,0,0,100,2800,6600,2.78,1,0.04,no,0
CR26-117859,50000,female,high_school,other_or_unknown,43,1,2,3,18400,-400,5500,0.05,1,0.36,yes,0
CR26-108271,20000,male,high_school,single,23,1,3,6,10200,-2100,3500,0.06,4,0.46,no,0
CR26-128978,20000,male,high_school,single,40,1,1,1,0,0,0,0.0,6,0.0,no,1
CR26-102401,30000,female,university,single,38,0,0,0,29700,1200,6500,0.04,1,0.99,no,0
CR26-123373,140000,female,university,single,35,1,2,2,128400,36000,23800,0.03,1,1.06,no,1
CR26-123659,140000,female,unknown,single,28,0,0,0,90100,-33000,157000,0.29,0,0.77,no,0
CR26-127718,70000,female,graduate_school,single,25,2,2,1,10300,-9000,12000,0.19,0,0.08,no,0
CR26-127463,230000,male,university,single,34,-2,0,0,9200,13700,34600,0.63,1,0.12,yes,0
CR26-123830,30000,male,university,single,29,0,0,0,6300,9900,13400,0.35,1,0.44,no,0
CR26-110136,180000,female,university,married,32,0,0,0,75100,36400,20400,0.05,0,0.53,no,0
CR26-112642,500000,male,graduate_school,married,35,0,2,1,110200,51700,21200,0.03,1,0.29,no,0
CR26-107971,330000,female,university,married,37,-2,0,0,2600,-5100,22500,1.44,2,0.01,no,0
CR26-117196,240000,male,graduate_school,married,36,-1,0,0,0,-100,2200,2.24,4,0.0,yes,0
CR26-121536,200000,female,graduate_school,single,25,-1,0,0,33200,91200,106800,0.54,3,0.46,no,0
CR26-120390,30000,male,university,single,34,0,0,0,9400,17800,2600,0.05,4,0.59,no,0
CR26-101096,40000,male,graduate_school,single,25,-1,0,0,800,0,2500,0.56,3,0.01,yes,1
CR26-126862,160000,female,university,single,50,-1,2,2,1400,2700,2800,0.34,4,0.02,no,0
CR26-122974,210000,female,university,married,49,1,1,1,0,0,0,0.0,6,0.0,no,0
CR26-121359,150000,male,graduate_school,single,27,0,0,0,87400,-2200,27000,0.05,0,0.57,no,0
CR26-112344,80000,male,university,single,34,2,2,6,78500,-8600,21500,0.05,2,0.91,no,1
CR26-125979,230000,female,graduate_school,married,32,-2,0,0,1400,-2600,5300,0.66,5,0.01,no,0
CR26-104883,220000,female,graduate_school,married,36,-1,0,0,2100,-300,9600,0.76,0,0.0,no,0
CR26-110478,500000,female,university,married,44,0,0,0,39300,-2800,8700,0.04,0,0.08,yes,0
CR26-114681,160000,female,university,married,32,-1,0,0,800,0,2300,0.5,3,0.0,no,0
CR26-109387,180000,male,university,married,41,-1,0,0,1300,-1000,7500,0.94,0,0.0,no,0
CR26-119094,160000,male,university,married,60,0,0,0,20100,-3300,6300,0.05,0,0.11,no,0
CR26-123638,260000,male,graduate_school,single,33,-2,0,0,400,-1000,2700,1.0,2,0.0,no,0
CR26-121217,80000,male,university,single,30,2,2,4,78700,-6300,23200,0.05,2,0.9,no,0
CR26-112885,20000,female,university,married,63,-1,2,2,1100,900,2700,0.4,4,0.04,no,1
CR26-104933,200000,female,high_school,single,50,-1,0,0,3500,-1600,33000,1.59,0,0.02,yes,1
CR26-126370,200000,female,graduate_school,single,25,0,0,0,93100,183700,16700,0.03,3,0.92,no,0
CR26-119718,90000,female,university,married,50,0,0,0,27000,65700,47600,0.29,1,0.84,no,0
CR26-116122,590000,female,graduate_school,single,31,1,1,1,500,-3500,10300,2.18,1,0.0,yes,0
CR26-120188,140000,male,graduate_school,married,45,0,2,2,43100,-6700,11300,0.04,0,0.28,no,0
CR26-119857,260000,female,university,married,46,-2,0,0,200,-900,10500,5.0,2,0.0,no,0
CR26-105543,180000,male,university,single,30,0,2,1,36400,5200,10500,0.05,1,0.23,no,0
CR26-117886,200000,female,unknown,married,25,0,0,0,87400,125500,23600,0.04,0,0.75,no,0
CR26-118728,280000,female,university,single,30,0,0,0,217100,87500,166000,0.13,0,0.85,no,0
CR26-115388,90000,female,high_school,married,25,0,0,0,71200,12700,15200,0.04,0,0.9,no,0
CR26-124561,100000,female,university,married,36,0,0,0,96700,7200,24100,0.04,0,1.0,no,0
CR26-100935,280000,female,university,single,33,-1,0,0,5600,-300,33100,0.99,2,0.0,no,0
CR26-124309,400000,female,graduate_school,married,39,0,0,0,1700,900,8500,0.84,2,0.0,no,0
CR26-127034,80000,female,high_school,married,37,0,0,0,46600,32500,24100,0.09,0,0.79,yes,0
CR26-114582,190000,female,graduate_school,married,39,2,2,2,158700,24600,65100,0.07,1,0.9,no,0
CR26-126562,500000,female,graduate_school,single,35,-1,0,0,18000,11100,150000,1.39,0,0.04,no,0
CR26-127796,90000,female,graduate_school,single,25,0,0,0,46800,-22900,33900,0.12,0,0.37,no,0
CR26-114004,20000,male,high_school,married,29,1,1,1,0,0,0,0.0,6,0.0,yes,1
CR26-126644,120000,female,university,single,24,2,2,1,30400,61500,11400,0.06,0,0.56,no,1
CR26-103926,30000,male,graduate_school,married,33,0,0,0,24200,28700,6600,0.05,2,0.96,no,0
CR26-102935,50000,male,university,single,38,0,0,0,32500,26900,21000,0.11,0,0.89,yes,0
CR26-127613,50000,male,high_school,married,53,0,0,0,26200,25300,10700,0.07,0,0.83,no,0
CR26-112037,210000,male,graduate_school,single,29,0,0,0,161600,44600,34900,0.04,0,0.87,no,0
CR26-129438,200000,female,university,married,36,-1,0,0,8900,0,60700,1.14,0,0.0,no,0
CR26-113363,50000,female,high_school,married,45,2,2,1,24200,32200,5200,0.04,0,0.95,yes,0
CR26-119874,60000,female,graduate_school,single,28,0,0,0,27900,-7200,11800,0.07,0,0.39,no,0
CR26-100017,350000,female,high_school,single,28,-2,0,0,0,0,0,0.0,6,0.0,no,0
CR26-107608,80000,female,university,single,24,-1,0,0,4200,-3200,24900,0.98,0,0.0,no,0
CR26-121437,50000,female,high_school,married,52,-2,0,0,0,0,0,0.0,6,0.0,no,1
CR26-109114,290000,female,university,married,29,2,2,1,118400,-12200,27200,0.04,0,0.39,yes,0
CR26-114435,340000,female,graduate_school,single,35,-1,0,0,2100,-1700,15900,1.24,0,0.0,no,0
CR26-129389,150000,male,high_school,married,46,0,0,0,88200,19800,70600,0.13,0,0.64,no,0
CR26-117149,180000,male,university,married,55,-1,0,0,6200,-2700,25300,0.68,2,0.04,yes,0
CR26-108477,190000,female,university,married,34,0,2,3,93800,-13900,28500,0.05,2,0.46,yes,0
CR26-116056,20000,male,university,single,29,0,0,0,5900,17200,2100,0.06,5,0.86,no,0
CR26-113432,30000,female,unknown,married,31,0,0,0,21100,28700,5300,0.04,2,0.96,no,0
CR26-123412,50000,female,university,married,34,1,2,2,38900,19000,10100,0.04,1,0.99,no,0
CR26-100180,40000,female,university,married,38,0,2,1,38900,300,10700,0.05,2,0.94,no,0
CR26-111329,260000,female,university,married,35,0,0,0,23400,-22900,77500,0.55,0,0.04,no,0
CR26-117689,180000,female,university,married,32,0,0,0,7300,5300,23000,0.52,3,0.03,no,0
CR26-114867,50000,female,high_school,married,47,-1,0,0,6700,400,39600,0.98,1,0.01,no,0
CR26-119088,230000,female,graduate_school,single,30,0,0,0,167200,49700,88000,0.09,0,0.8,no,0
CR26-121492,60000,female,graduate_school,single,26,0,0,0,32500,5800,9200,0.05,0,0.61,no,0
CR26-114067,90000,female,university,married,33,0,0,0,5700,3800,19300,0.56,1,0.04,no,0
CR26-111463,210000,male,graduate_school,single,36,0,0,0,35700,77600,67900,0.32,0,0.47,no,0
CR26-115800,20000,female,university,married,42,0,2,4,18300,-3800,8200,0.07,2,0.77,no,0
CR26-122913,50000,male,graduate_school,single,36,1,2,4,34300,30600,7600,0.04,1,1.0,yes,0
CR26-100434,120000,female,university,single,28,1,1,1,0,0,0,0.0,6,0.0,no,1
CR26-108541,160000,male,graduate_school,single,31,-2,0,0,15100,-32300,59000,0.65,1,0.02,no,0
CR26-104269,210000,female,university,single,30,0,0,0,198700,53600,47000,0.04,0,1.03,yes,0
CR26-128099,200000,female,graduate_school,married,50,-1,0,0,11500,-19000,46900,0.68,0,0.01,no,0
CR26-115613,340000,female,university,married,31,-1,0,0,26500,-24600,188000,1.18,0,0.05,yes,1
CR26-108533,180000,male,university,married,33,0,0,0,76000,-18800,33200,0.07,0,0.36,no,0
CR26-119544,320000,female,university,single,34,-1,0,0,25700,-34500,137100,0.89,1,0.02,no,0
CR26-128157,230000,male,university,married,35,0,0,0,172400,-8900,39000,0.04,0,0.74,no,0
CR26-117831,300000,male,high_school,married,56,0,0,0,86400,109800,15000,0.03,1,0.37,no,0
CR26-113562,200000,female,high_school,single,31,0,2,4,177200,-18200,42200,0.04,0,0.84,no,0
CR26-121423,70000,female,university,single,33,1,2,6,69800,-3200,16500,0.04,2,0.97,yes,0
CR26-122384,130000,female,graduate_school,single,24,-1,0,0,1900,7100,4000,0.35,4,0.06,no,1
CR26-122747,180000,female,university,married,41,-1,0,0,8300,-8300,51200,1.03,0,0.02,yes,0
CR26-125662,80000,female,university,single,25,0,0,0,37400,-4600,10100,0.04,0,0.44,no,0
CR26-116788,200000,female,university,married,33,0,0,0,13200,6600,15000,0.19,0,0.08,no,0
CR26-109189,130000,female,university,married,42,0,0,0,19900,15000,23300,0.2,0,0.19,no,1
CR26-112690,500000,female,graduate_school,married,33,-2,0,0,14100,6200,83200,0.98,0,0.02,no,0
CR26-102828,50000,male,university,single,27,0,0,0,34200,11300,18400,0.09,0,0.79,no,0
CR26-117985,380000,male,graduate_school,married,52,1,1,1,0,0,0,0.0,6,0.0,yes,1
CR26-127040,200000,female,university,married,31,-1,2,1,4900,-13000,25600,0.87,0,0.02,no,1
CR26-103629,50000,female,high_school,single,22,0,0,0,39500,6400,36000,0.15,0,0.74,no,0
CR26-121237,250000,male,graduate_school,married,53,1,1,1,7300,-7700,47700,1.1,2,0.0,no,0
CR26-125083,380000,male,graduate_school,married,51,1,1,1,0,0,0,0.0,6,0.0,no,1
CR26-103330,50000,female,graduate_school,single,25,0,0,0,8200,-2600,32200,0.66,0,0.09,no,0
CR26-107136,100000,female,university,single,30,0,0,0,90500,19000,19200,0.04,0,0.97,no,0
CR26-101526,240000,female,graduate_school,single,29,2,2,2,37900,-10700,24000,0.11,1,0.14,no,1
CR26-117659,80000,male,university,single,26,0,0,0,100,100,2300,2.32,2,0.0,yes,0
CR26-128835,140000,female,university,single,33,0,2,1,63300,-9200,19000,0.05,1,0.42,yes,0
CR26-122604,340000,female,university,married,40,-2,0,0,0,0,0,0.0,6,0.0,no,1
CR26-112852,50000,female,university,married,34,0,0,0,27500,24500,7600,0.05,0,0.82,no,0
CR26-110865,100000,female,graduate_school,married,36,-1,0,0,1900,-1200,11500,1.01,0,0.01,no,0
CR26-113331,180000,male,university,married,32,-2,0,0,1000,2200,5900,1.0,1,0.01,no,0
CR26-102915,280000,female,university,single,26,0,0,0,28500,-4700,9900,0.06,0,0.09,no,0
CR26-128567,80000,male,university,married,29,0,0,0,32300,43800,43000,0.22,0,1.01,no,0
CR26-124756,100000,male,university,single,30,0,0,0,49500,4800,15000,0.05,0,0.56,no,0
CR26-117034,50000,male,high_school,married,36,1,5,6,22000,-500,5200,0.04,4,0.42,no,1
CR26-127855,360000,female,graduate_school,single,37,-2,0,0,54000,300,332600,1.03,4,0.0,no,0
CR26-108637,100000,male,graduate_school,single,38,1,2,6,30200,-10800,14000,0.08,3,0.25,yes,0
CR26-110486,470000,female,graduate_school,single,31,-2,0,0,9800,20200,47100,0.8,0,0.05,no,0
CR26-105328,250000,male,university,single,30,0,0,0,171400,12100,39200,0.04,0,0.68,no,0
CR26-123835,20000,male,university,single,36,3,7,6,2400,0,0,0.0,6,0.12,yes,1
CR26-101772,130000,female,high_school,married,34,1,2,5,128800,-1300,25900,0.03,1,0.97,no,0
CR26-124663,40000,female,university,single,23,0,0,0,39300,-200,11000,0.05,0,0.99,no,1
CR26-126156,200000,female,graduate_school,single,32,-2,0,0,800,-2800,15400,3.15,3,0.0,no,0
CR26-107093,300000,male,graduate_school,single,30,0,0,0,252100,-28800,61000,0.04,0,0.79,no,0
CR26-124724,210000,male,graduate_school,single,38,2,2,1,59800,14000,13800,0.04,0,0.29,no,0
CR26-129642,310000,female,university,married,29,0,0,0,76500,-4100,94500,0.21,0,0.24,yes,0
CR26-119286,20000,male,graduate_school,single,28,0,0,0,18200,-3200,6000,0.06,0,0.81,no,0
CR26-120245,60000,female,university,married,27,0,0,0,45900,33100,33000,0.12,0,1.02,no,0
CR26-102494,130000,male,university,single,28,2,2,4,119400,42900,22900,0.03,1,1.02,yes,0
CR26-100562,220000,female,high_school,single,33,-1,0,0,178100,-900,40100,0.04,0,0.82,no,0
CR26-103088,180000,male,high_school,married,43,-1,0,0,5200,-3000,39500,1.27,0,0.02,no,0
CR26-114102,120000,female,university,married,29,-1,0,0,1300,-100,8700,1.12,1,0.01,no,0
CR26-103644,20000,male,university,single,35,0,0,0,11100,400,21400,0.3,2,0.89,no,0
CR26-100449,30000,female,university,single,34,2,2,5,45900,62700,76200,0.28,1,2.0,yes,1
CR26-107002,200000,male,university,married,39,1,2,2,-100,-700,15100,5.0,3,0.0,no,0
CR26-129380,130000,female,university,married,45,0,2,1,128600,-400,34700,0.04,0,0.99,no,0
CR26-129399,230000,male,graduate_school,single,30,0,0,0,33200,3600,63600,0.32,0,0.15,no,0
CR26-123855,60000,male,graduate_school,single,30,0,2,1,51000,-8000,15300,0.05,1,0.77,no,0
CR26-125608,260000,female,university,single,25,0,0,0,16100,0,77400,0.8,0,0.02,no,0
CR26-122621,20000,female,graduate_school,single,23,0,2,1,16400,-500,8000,0.08,1,0.78,yes,1
CR26-127766,40000,female,graduate_school,single,24,0,2,2,27900,18000,9000,0.05,1,0.74,no,0
CR26-129055,350000,male,graduate_school,single,29,0,0,0,10600,16500,10000,0.16,4,0.05,no,0
CR26-119970,30000,male,university,single,44,-1,0,0,8000,19300,6300,0.13,1,0.7,yes,0
CR26-128522,30000,male,high_school,single,35,0,0,0,27800,-1400,17400,0.1,0,0.91,yes,1
CR26-101751,20000,female,university,single,26,0,0,0,14300,12000,4300,0.05,1,0.85,yes,0
CR26-105152,300000,male,graduate_school,married,55,-2,0,0,7700,11800,32000,0.69,3,0.05,no,0
CR26-107694,470000,female,graduate_school,married,46,0,2,1,48000,-2600,34000,0.12,1,0.09,no,0
CR26-124087,400000,male,graduate_school,married,38,-1,0,0,5300,-2300,39800,1.24,0,0.0,no,0
CR26-110782,130000,female,university,married,49,1,1,1,0,-400,3900,3.9,3,0.0,no,0
CR26-101360,260000,female,university,married,37,1,1,1,12700,-600,39800,0.52,1,0.0,no,0
CR26-118003,150000,male,graduate_school,single,38,1,2,4,141700,-3200,30600,0.04,2,0.93,yes,1
CR26-127216,230000,female,unknown,married,39,-1,0,0,26500,7500,121300,0.76,4,0.03,no,0
CR26-111774,110000,female,high_school,married,31,0,2,1,22600,700,10200,0.08,1,0.2,no,0
CR26-125910,140000,male,university,married,38,2,2,6,134300,4700,27600,0.03,2,0.94,yes,1
CR26-110970,50000,female,high_school,single,23,2,2,1,35700,27600,7000,0.03,0,0.94,no,0
CR26-105053,170000,female,graduate_school,single,24,0,0,0,125700,62600,56700,0.08,0,1.01,no,1
CR26-120256,80000,female,graduate_school,married,37,-1,0,0,200,1300,0,0.0,6,0.02,no,0
CR26-121534,150000,male,graduate_school,single,30,0,0,0,74900,25300,12900,0.03,0,0.57,no,0
CR26-123737,260000,male,high_school,married,48,0,0,0,131000,26600,532000,0.56,1,0.77,no,0
CR26-109024,210000,female,university,single,29,-1,0,0,66000,78600,11800,0.03,0,0.49,no,1
CR26-101426,180000,male,university,married,49,-2,0,0,0,0,2400,2.42,4,0.0,no,0
CR26-115205,20000,male,high_school,single,44,4,4,4,12100,0,2000,0.03,3,0.62,no,1
CR26-101095,50000,male,university,married,41,0,0,0,25400,50000,4700,0.03,4,1.0,no,0
CR26-107783,150000,male,university,married,31,0,0,0,142500,8300,37100,0.04,1,0.98,no,0
CR26-120404,450000,male,graduate_school,single,31,1,2,4,52500,153200,6000,0.02,4,0.34,no,1
CR26-111692,240000,male,graduate_school,married,29,-1,0,0,3500,15400,17000,0.67,1,0.07,no,0
CR26-105604,50000,male,university,single,27,0,0,0,19200,-2500,5400,0.05,0,0.36,yes,0
CR26-121333,20000,male,high_school,married,37,0,0,0,18800,900,27300,0.24,0,0.93,no,0
CR26-127925,160000,female,university,single,32,0,0,0,155600,300,35100,0.04,0,0.98,no,0
CR26-106950,120000,female,university,single,25,-1,0,0,1000,0,4100,0.71,2,0.01,no,0
CR26-124463,310000,female,university,married,37,0,0,0,42200,10700,9600,0.04,0,0.15,no,1
CR26-124365,150000,female,high_school,single,38,1,2,4,5900,-5100,25800,0.73,1,0.01,no,0
CR26-115414,140000,female,university,single,26,0,0,0,4700,3900,18800,0.67,0,0.06,no,0
CR26-112432,230000,male,university,single,36,-1,0,0,1500,-2300,3900,0.43,4,0.0,no,0
CR26-106117,80000,female,university,single,23,0,0,0,6700,-2000,23700,0.59,0,0.05,no,0
CR26-114797,180000,female,graduate_school,single,23,0,0,0,5700,-600,13800,0.4,0,0.04,no,0
CR26-105944,20000,female,university,married,24,4,4,6,16200,200,4100,0.04,3,0.83,yes,1
CR26-100128,290000,male,high_school,married,61,0,0,0,248300,77300,51600,0.03,0,0.97,yes,0
CR26-117692,50000,male,university,single,52,0,0,0,25800,29200,51100,0.33,0,0.92,no,0
CR26-123743,70000,female,university,single,39,2,2,1,49500,38400,12300,0.04,0,0.97,no,0
CR26-100511,80000,female,university,single,37,-2,0,0,1600,5600,3900,0.41,5,0.07,no,0
CR26-101624,190000,male,graduate_school,single,35,0,0,0,23100,2300,11800,0.09,0,0.13,no,0
CR26-111121,120000,male,graduate_school,single,30,1,1,1,300,0,2000,1.0,5,0.0,yes,0
CR26-115957,40000,male,university,married,25,0,2,1,38400,-100,10000,0.04,1,0.94,no,1
CR26-126003,180000,male,university,single,39,0,2,1,32400,-4900,10500,0.05,1,0.16,no,0
CR26-121310,420000,female,graduate_school,single,29,0,0,0,76200,82600,83400,0.18,0,0.25,no,0
CR26-114781,360000,male,university,married,34,1,1,1,0,0,0,0.0,6,0.0,yes,1
CR26-125044,50000,male,university,single,31,0,0,0,31200,46700,27600,0.15,1,0.95,no,0
CR26-115886,210000,female,university,married,36,-1,0,0,184700,-115700,232300,0.21,0,0.23,no,0
CR26-115483,30000,female,graduate_school,single,24,-1,0,0,5000,3000,32200,1.08,2,0.1,no,0
CR26-129560,160000,female,graduate_school,married,32,0,0,0,79400,65400,15400,0.03,0,0.7,no,0
CR26-109326,210000,female,university,married,49,-2,0,0,14200,-6600,66100,0.78,0,0.1,no,0
CR26-104199,90000,female,university,married,35,0,2,1,78800,-16200,24700,0.05,1,0.8,no,0
CR26-102037,100000,female,graduate_school,single,27,0,0,0,51100,-3900,26600,0.09,0,0.44,no,1
CR26-112418,290000,female,graduate_school,single,29,-1,0,0,3400,600,26600,1.32,2,0.0,no,0
CR26-107626,50000,female,university,married,30,0,0,0,23400,29500,9000,0.06,0,0.87,no,0
CR26-104842,190000,male,university,single,36,0,0,0,62800,-9200,17500,0.05,0,0.31,no,0
CR26-129838,50000,male,university,other_or_unknown,53,0,0,0,35600,20500,37100,0.17,0,0.98,no,0
CR26-120762,60000,female,university,married,33,0,0,0,29300,38800,5900,0.03,0,0.97,no,0
CR26-128246,30000,female,university,single,23,1,2,6,12500,-1800,5900,0.08,2,0.37,no,1
